voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.054692265818684091018282593501005418167313332730837813229511840167162184084290294,-126597.21399443683123104611362175877990161703766642093688762809109950143505131255,-149.95376406665880708088769206524599758430183632770073419535767881213169920774931,-107101.0172944556929656588945682676397305768406964666561730771773635665867475078,-110.11306413044510153404302048769587399439807385928490765162209057878088793105171,-26.843079228791718573475062187762239203152262692284785809387421335707436403366672,-150,4055487373.8896865453375660394764189178918941033018187348318656279916147000189187,149.37612952975675655797309327527621318445586416838242480868987671949365747918765,4055487224.5135570155808094815033256426156809188459545664494408193017379805252613,27149500.972187162301843808492819896076743307550550617486710685061942733492674762,8110974747.7793730906751320789528378357837882066036374696637312559832294000378375,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,0.0,5606880.1635799305806763102878614904106773527461043044710013151891035585433374344,-4.5464119157644609374006063634827967572940777711131742399459456294315661175198855e-78,1.8083425625156940626606258838713914909655391979485737373316948945396332176252581e-76,2.6420680877906868436005971530319868219144903469635868013419935554837649471998568e-76,-150,-0.054692265818684091018282593501005418167313332730837813229511840167162184084290294,-0.054692265818684091018282593501005418167313332730837813229511840167162184084290294,-126597.21399443683123104611362175877990161703766642093688762809109950143505131255,-126597.21399443683123104611362175877990161703766642093688762809109950143505131255,-149.95376406665880708088769206524599758430183632770073419535767881213169920774931,-149.95376406665880708088769206524599758430183632770073419535767881213169920774931,-107101.0172944556929656588945682676397305768406964666561730771773635665867475078,-107101.0172944556929656588945682676397305768406964666561730771773635665867475078,-110.11306413044510153404302048769587399439807385928490765162209057878088793105171,-110.11306413044510153404302048769587399439807385928490765162209057878088793105171,-26.843079228791718573475062187762239203152262692284785809387421335707436403366672,-26.843079228791718573475062187762239203152262692284785809387421335707436403366672
-140,-0.033974153118050192954193752213742579510024474373325927470313946785583136944862502,-80961.375611678538917411286428394123562324874333296646094769586283226502711419338,-91.956075244630509387092210910598103719261893113324326492524927849078061170396961,-65373.390135874028692412812036417075771095507948467347291373125295105157848094985,-67.021048351434503963938745393531517130027350862419707642715192153141010579612139,-15.751716864491703929441730758672050163520438141532804990698271960713952841658874,-140,3830561028.5894416298918654966189199799998241060900504684665443835652847355793635,98.613274003813520533444009431745238754616388501386426665191489450646001201351548,3830560929.9761676260783449631749105482545853514736619670801177183737952849333623,38844273.930518808184495610421272611530220348429395223778702375609193880287459159,7661122057.1788832597837309932378399599996482121801009369330887671305694711587269,0.0,0.0,0.0,0.0,1.0289185192592990666964208274039538551524922309191663368875896712505548827986485e-78,0.0,3781665.0960171442392680458688884297609206181359751975407394454977339095764107877,1.0713575912647925626542053865013303224201623123311224628113763864683106244050148e-76,9.6625904967003908168367179673484148970915844556152465098342354404421390462655661e-77,1.3225860521932789517465334543458604948643629830948423075051078110741449725505184e-76,-140,-0.033974153118050192954193752213742579510024474373325927470313946785583136944862502,-0.033974153118050192954193752213742579510024474373325927470313946785583136944862502,-80961.375611678538917411286428394123562324874333296646094769586283226502711419338,-80961.375611678538917411286428394123562324874333296646094769586283226502711419338,-91.956075244630509387092210910598103719261893113324326492524927849078061170396961,-91.956075244630509387092210910598103719261893113324326492524927849078061170396961,-65373.390135874028692412812036417075771095507948467347291373125295105157848094985,-65373.390135874028692412812036417075771095507948467347291373125295105157848094985,-67.021048351434503963938745393531517130027350862419707642715192153141010579612139,-67.021048351434503963938745393531517130027350862419707642715192153141010579612139,-15.751716864491703929441730758672050163520438141532804990698271960713952841658873,-15.751716864491703929441730758672050163520438141532804990698271960713952841658874
-130,-0.020768772015614522843953559262915421020248378782230887889275610831780495735742298,-51003.117890291704880832500648937364377812861408476817389235223139715452817178985,-55.580264166350311972637853923597035768532610887008407592549848573880642194233068,-39210.63601192486296164592423375701308542371246765382762926356368415612100189252,-39.946343026416487453586696266778502822319796500413408019688309440994033575209949,-9.1095015074993674436067461578283241360166944437222036993102996263312642223568843,-130,3630531296.3090455857230823137704075865991851651403371728506002220775011124646973,65.303805861859464634926467294025598445898602732133680265452897160683713065234904,3630531231.0052397238636176788439402925735867192417344407169199566246039517809842,55594482.563373062365946675481088290443710984362726924152947703509919424428117905,7261062592.6180911714461646275408151731983703302806743457012004441550022249293946,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,0.0,1.2313287197693251126039134491883382201005234894606416818490827213326312531852679e-78,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,2529717.2201249811855098696117501162131147272642942030442799528946093191882912657,1.569029584608093065414291867985659643215093094216587466944922637349880579845768e-76,1.6680652261991639319008223853006896926435466256072719630318688706017946024488012e-76,2.0074232301457521629853091503936835995291194059397449953853613259676365696415235e-76,-130,-0.020768772015614522843953559262915421020248378782230887889275610831780495735742298,-0.020768772015614522843953559262915421020248378782230887889275610831780495735742298,-51003.117890291704880832500648937364377812861408476817389235223139715452817178985,-51003.117890291704880832500648937364377812861408476817389235223139715452817178985,-55.580264166350311972637853923597035768532610887008407592549848573880642194233068,-55.580264166350311972637853923597035768532610887008407592549848573880642194233068,-39210.63601192486296164592423375701308542371246765382762926356368415612100189252,-39210.63601192486296164592423375701308542371246765382762926356368415612100189252,-39.946343026416487453586696266778502822319796500413408019688309440994033575209949,-39.946343026416487453586696266778502822319796500413408019688309440994033575209949,-9.1095015074993674436067461578283241360166944437222036993102996263312642223568856,-9.1095015074993674436067461578283241360166944437222036993102996263312642223568843
-120,-0.012481795255057765568910871470034337468655452131737124867882482546628988843787613,-31649.351158117641357175561195637460575825191650089855490565362305439596238819532,-33.115635923538857426868145201640311715185630006757511066582286253754749827991572,-23068.16322690532861872366073872102977722771187541779169405690804192333957874766,-23.172586102921370312760763990422252696549668009353743965002447943466036878856948,-5.1913343520077148719883352770646534224753697090954509827735573771040474018413036,-120,3456912323.1898339249596309847540217382442566780298125087943902550289322682997695,43.466203226139205905700669321545295417327819964725847769605717616307743248934618,3456912279.7236306988204250790533524166989612607019925440685424854232146519920263,79531039.4424088025493817676323598946875391002547034218316061022514825175427778,6913824646.3796678499192619695080434764885133560596250175887805100578645365995391,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,0.0,0.0,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,1.7036191876260525530547295666852350716459297593907508200925665048574761174207132e-78,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,1682423.3892463000082774410828406100887097503248974823331042972159597570676200858,1.2280324619635682997810747281429849735506414813143746614918583031955514952007642e-77,3.7711201851006385821854606220465595424056166050952126498160784088736514293669156e-77,5.8553669621362428404241418575770053347095026774042483874300027059838554853122471e-77,-120,-0.012481795255057765568910871470034337468655452131737124867882482546628988843787613,-0.012481795255057765568910871470034337468655452131737124867882482546628988843787613,-31649.351158117641357175561195637460575825191650089855490565362305439596238819532,-31649.351158117641357175561195637460575825191650089855490565362305439596238819532,-33.115635923538857426868145201640311715185630006757511066582286253754749827991572,-33.115635923538857426868145201640311715185630006757511066582286253754749827991572,-23068.16322690532861872366073872102977722771187541779169405690804192333957874766,-23068.16322690532861872366073872102977722771187541779169405690804192333957874766,-23.172586102921370312760763990422252696549668009353743965002447943466036878856948,-23.172586102921370312760763990422252696549668009353743965002447943466036878856948,-5.1913343520077148719883352770646534224753697090954509827735573771040474018413053,-5.1913343520077148719883352770646534224753697090954509827735573771040474018413036
-110,-0.0073759288433796858283027478798220333186344291829791588694715475010709300444004349,-19377.895742324489268011311318799630729882353340789358775255269280493492844634673,-19.486447635137023038531597350192801016761375133536731695954348340182802976790156,-13295.253062538240489698387631359682471981903943359705386711298544220451460954264,-12.936520463540234504864555376321526009227111149467770752750008751957121315208792,-2.9183213550448898202693751070592520723076544197417417703140844294832563516587029,-110,3312299549.8648315383494876215227073556565387228911690032709269126394479930830646,29.17072096923730143822983413335182478748449329825020717639371011360915205425144,3312299520.6941105691121861832928732223047139354066757050207197362457378794739125,113548772.1869438259409341533698090873949950714166485317667297516771462367057174,6624599099.7296630766989752430454147113130774457823380065418538252788959861661292,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,0.0,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,1.2102443238828640661552163010857981820851035666959046667489271952824149646033284e-78,0.0,1114441.1561502173996840350267351791222222248701143400261651681702559599466978689,8.582189046327072416063275862886250630925305183783760722626732574603851286110506e-78,1.225997968739742968044133943574678134630464073159633472493996448508670279119525e-77,2.1450398489061310817720567127597436191320624489247333365864740073563216686947845e-77,-110,-0.0073759288433796858283027478798220333186344291829791588694715475010709300444004349,-0.0073759288433796858283027478798220333186344291829791588694715475010709300444004349,-19377.895742324489268011311318799630729882353340789358775255269280493492844634673,-19377.895742324489268011311318799630729882353340789358775255269280493492844634673,-19.486447635137023038531597350192801016761375133536731695954348340182802976790156,-19.486447635137023038531597350192801016761375133536731695954348340182802976790156,-13295.253062538240489698387631359682471981903943359705386711298544220451460954264,-13295.253062538240489698387631359682471981903943359705386711298544220451460954264,-12.936520463540234504864555376321526009227111149467770752750008751957121315208792,-12.936520463540234504864555376321526009227111149467770752750008751957121315208792,-2.9183213550448898202693751070592520723076544197417417703140844294832563516587042,-2.9183213550448898202693751070592520723076544197417417703140844294832563516587029
-100,-0.0042937803717878885513046978032209536872348481667082703589137242093629741466112261,-11754.486454766805896612390204896111074913225735981679662366477068945929485753788,-11.374046974628855508391680748483262086795787948109141569754289767489829572582272,-7503.4861975029440441291055928197700652100447044776159408480138586852375639151568,-6.7772979044765995943994223464891225610488440558797063236597741868415935715383595,-1.6208346962917271638887224514988472374726575333245277421020927068453459825671099,-100,3200708001.9707744703333639171845260144285323767248101694715498866418975196878595,19.835764705355350228908902602403078086778232340360197687545759459124104648835206,3200707982.1350097649780136882756234120254542899465778291113521990961380605637548,161360454.18539536945983042107489964464179319373273852620927860704318074476405364,6401416003.9415489406667278343690520288570647534496203389430997732837950393757189,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-77,0.0,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,2.8463934446722412705741149938429051320816895732394970385209960167791989585618351e-79,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,736207.66696965531628246467102463061953846462509202782004811138246969779411523017,-3.4686737479898965188883628404338602482561337131499210142371284458578420813196211e-77,3.574726400334471818095362827473328544066607764353790834920164812813220679946011e-77,3.7411900561790092466359224790099430818318852988348224817719126665854321940958952e-77,-100,-0.0042937803717878885513046978032209536872348481667082703589137242093629741466112261,-0.0042937803717878885513046978032209536872348481667082703589137242093629741466112261,-11754.486454766805896612390204896111074913225735981679662366477068945929485753788,-11754.486454766805896612390204896111074913225735981679662366477068945929485753788,-11.374046974628855508391680748483262086795787948109141569754289767489829572582272,-11.374046974628855508391680748483262086795787948109141569754289767489829572582272,-7503.4861975029440441291055928197700652100447044776159408480138586852375639151568,-7503.4861975029440441291055928197700652100447044776159408480138586852375639151568,-6.7772979044765995943994223464891225610488440558797063236597741868415935715383595,-6.7772979044765995943994223464891225610488440558797063236597741868415935715383595,-1.6208346962917271638887224514988472374726575333245277421020927068453459825671096,-1.6208346962917271638887224514988472374726575333245277421020927068453459825671099
-90,-0.0024725564338304767942660662678867212697002079974291272012174581802198877533360581,-7115.0709913673741228951327174346021037270272837124822833017788356947789656750727,-6.6350907212373090636439146602130588427482123622541470891405069535555647800771866,-4148.4851602069235088615757142704989779486695524718399239474907485261730795537399,-3.1052634101293462799087811085935112249544175468401389244496752046189260557682278,-0.88765339041909301822162819800650124947022946986977114169876521275182367983438393,-90,3128033519.8854867035656907667343183807686781896403361887135090798250944559968038,13.765579092969167189817551542983566063773890798134908666371774990874762301553331,3128033506.1199076105965235769167668377851121258664453905786004134533194651220415,227235882.97735648515169754578891177557229252736272665310079289027456158665316212,6256067039.7709734071313815334686367615373563792806723774270181596501889119936076,0.0,0.0,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,1.2650637531876627869218288861524022809251953658842209060093315630129773149163712e-80,2.3614523392836372022540805874844842577270313496505456912174189176242243211772261e-79,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,485465.62887279526808681866483856519999951697368894966978281465568508470544498598,2.0777278927473536818989164409279006267378923972912294847818700251321763517531546e-79,2.9619298653877534972995846369335935734831902708859689007095441046368622291531213e-78,5.7847408113972980949003026249881199994421198322687398678290653572650646113203633e-78,-90,-0.0024725564338304767942660662678867212697002079974291272012174581802198877533360581,-0.0024725564338304767942660662678867212697002079974291272012174581802198877533360581,-7115.0709913673741228951327174346021037270272837124822833017788356947789656750727,-7115.0709913673741228951327174346021037270272837124822833017788356947789656750727,-6.6350907212373090636439146602130588427482123622541470891405069535555647800771866,-6.6350907212373090636439146602130588427482123622541470891405069535555647800771866,-4148.4851602069235088615757142704989779486695524718399239474907485261730795537399,-4148.4851602069235088615757142704989779486695524718399239474907485261730795537399,-3.1052634101293462799087811085935112249544175468401389244496752046189260557682278,-3.1052634101293462799087811085935112249544175468401389244496752046189260557682278,-0.88765339041909301822162819800650124947022946986977114169876521275182367983438416,-0.88765339041909301822162819800650124947022946986977114169876521275182367983438393
-80,-0.0014182593346155455567559698722025720381167910255842635645985030337706663664154201,-4343.1103220661630411690715459736380687899578903404836315269716060607393810238849,-3.9108798708375305917290537859210254159476249330916363302341193676235055534371219,-2249.446034606118606947006366812319148912552166801514229169497701789205801891043,-0.91244923156498382211161259010902892695677551471466643920672257665320421794401926,-0.46849123665447761550153604543227325547742405522691041525749400697955617170140053,-80,3102680035.8229276688489658770664770261244670382474537421155628208545602542501748,9.8464912727160382753196481737007706751251117338903408623619594912170431497876072,3102680025.9764363961329276017468288524236963631223420082252219584926007630331317,315105142.5211988271037523684756139467850626321644484269804745842866623225723921,6205360071.6458553376979317541329540522489340764949074842311256417091205085003496,0.0,0.0,0.0,2.3192835475107151093566862912794041816961915041210716610171078655237917440133471e-80,4.4909763238162028935724925458410280972844435488889842163331270486960694679531176e-79,0.0,319744.95913309842840704711867343584719514081425539627557723007077381788791154085,-7.4125087631386137847902240396654527258350778002828801924117410688129443557107491e-78,8.008513874029705837663345501001666318814994851383752704239110015264463491122543e-78,1.4026468098611783765774421321102716259567863877083662570775128771855541839642996e-77,-80,-0.0014182593346155455567559698722025720381167910255842635645985030337706663664154201,-0.0014182593346155455567559698722025720381167910255842635645985030337706663664154201,-4343.1103220661630411690715459736380687899578903404836315269716060607393810238849,-4343.1103220661630411690715459736380687899578903404836315269716060607393810238849,-3.9108798708375305917290537859210254159476249330916363302341193676235055534371219,-3.9108798708375305917290537859210254159476249330916363302341193676235055534371219,-2249.446034606118606947006366812319148912552166801514229169497701789205801891043,-2249.446034606118606947006366812319148912552166801514229169497701789205801891043,-0.91244923156498382211161259010902892695677551471466643920672257665320421794401928,-0.91244923156498382211161259010902892695677551471466643920672257665320421794401926,-0.46849123665447761550153604543227325547742405522691041525749400697955617170140008,-0.46849123665447761550153604543227325547742405522691041525749400697955617170140053
-70,-0.00081851307506710614236901166797251005697464315035691565685982611809921134990249134,-2708.4948811479915328290062009967145063345824769245753735428371229554647997129553,-2.3609000043816038484518878266025492862462774586850771126049656569816373034237157,-1198.1631541871686218793449031809010018085809415392985182262288440627823577951889,0.42473887363862967471422263313115062161056189513444255183568419118927393104981942,-0.20885243308169953369438277228806253292623782154432551512732420488465255709261892,-70,3136411250.3151611938659043046636272387786878676487982610580965373316006127130658,7.3473328186464252274884185511917684192777003617276197666063700483553023415695909,3136411242.9678283752194790771752086875869194483710978993304767707252305643577634,426877525.18239290035386863773118346644252950006977663178181900010788027053893602,6272822500.6303223877318086093272544775573757352975965221161930746632012254261315,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,6.3253187659383139346091444307620114046259768294211045300466578150648865745818558e-81,1.4342660301765126846726234996752860859989402460712354521880796595659630307864358e-78,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-84,210438.5747452281298180345140622657356091726558830977394464764327759553301743898,2.7683254254091944731257159533377780761934946194986308351419236076147045000919345e-79,2.4518643665626716534582223683497856689130063804809490618478188540605088826525164e-78,4.0997511497782920604284122741262226677478989154848895227745019851015586312083422e-78,-70,-0.00081851307506710614236901166797251005697464315035691565685982611809921134990249134,-0.00081851307506710614236901166797251005697464315035691565685982611809921134990249134,-2708.4948811479915328290062009967145063345824769245753735428371229554647997129553,-2708.4948811479915328290062009967145063345824769245753735428371229554647997129553,-2.3609000043816038484518878266025492862462774586850771126049656569816373034237157,-2.3609000043816038484518878266025492862462774586850771126049656569816373034237157,-1198.1631541871686218793449031809010018085809415392985182262288440627823577951889,-1198.1631541871686218793449031809010018085809415392985182262288440627823577951889,0.42473887363862967471422263313115062161056189513444255183568419118927393104981943,0.42473887363862967471422263313115062161056189513444255183568419118927393104981942,-0.20885243308169953369438277228806253292623782154432551512732420488465255709261749,-0.20885243308169953369438277228806253292623782154432551512732420488465255709261892
-60,-0.00048131558522733705672727166720157358657042393145422798019958021883603733495186733,-1748.2425284427436656239652640036898922931329366945389239908151484431028733321776,-1.4796686837970623643945103179259907505333484093194789418822525721198679769572287,-627.91001464025998543058294914820484084354317992910587258307155829719650723383018,1.2807708694988207021142501882506449732134752424323928974508059420408724031164791,-0.0021569296069285456167173313689755518851931728267028940322627719424468648174983745,-60,3245505684.1345165865775890875216503185751218831365242821405014009394740873353655,5.7883122509987269849347440147087999419236560972739433016640066859094605347567332,3245505678.346204335578862102586906303866321941212868184866558099275467401425905,560699828.10179781469184757659026808781830496570152272835446733056865911127225735,6491011368.2690331731551781750433006371502437662730485642810028018789481746707311,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,1.3754932766430025176968801993394557300309572113645310225963961307009851263642794e-78,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-84,138439.54851403988394076184065713732185371190223992203127935198762166086743857352,4.829890751416198230882218620691690849273787982711127693760754222966172583493782e-79,8.7430092939445084242225636949129742511915044744923139654354022863915986187395282e-79,1.6242722836042854035655188352275854075756004827299454990351817341648972283638447e-78,-60,-0.00048131558522733705672727166720157358657042393145422798019958021883603733495186734,-0.00048131558522733705672727166720157358657042393145422798019958021883603733495186733,-1748.2425284427436656239652640036898922931329366945389239908151484431028733321776,-1748.2425284427436656239652640036898922931329366945389239908151484431028733321776,-1.4796686837970623643945103179259907505333484093194789418822525721198679769572287,-1.4796686837970623643945103179259907505333484093194789418822525721198679769572287,-627.91001464025998543058294914820484084354317992910587258307155829719650723383018,-627.91001464025998543058294914820484084354317992910587258307155829719650723383018,1.2807708694988207021142501882506449732134752424323928974508059420408724031164791,1.2807708694988207021142501882506449732134752424323928974508059420408724031164791,-0.00215692960692854561671733136897555188519317282670289403226277194244686481749975,-0.0021569296069285456167173313689755518851931728267028940322627719424468648174983745
