voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-3.3257435366426304e-05,0.011390928495096597,-3.863809697770637e-05,-82.62660404109674,-42.37181834160574,0.0014057521836414767,-50,9695346473.7895355,0.0086739723143276059,9695346473.7808609,1117751604737.6392,37504827887150136.0,1.7488306375962326e-09,9.747116444048035e-14,8.51478887398116e-08,8.326300360295136e-08,1.3591744418318952e-10,1.3338763145236132e-14,0.0086741354370460551,7.1069032294283668e-07,1.1910487484261154e-07,1.7029576223713658e-07,-50,-3.325743535308754e-05,-3.3257435366426304e-05,0.01139092674626596,0.011390928495096597,-3.863809707517753e-05,-3.863809697770637e-05,-82.62660395594885,-82.62660404109674,-42.37181842486874,-42.37181834160574,0.0014057520477240325,0.0014057521836414767
-40,-1.8344260459379195e-05,0.013942111711019875,-2.3464696698197134e-05,-44.40381500118288,-25.732164294475968,0.0017206411580727148,-40,8534034195.0348816,0.0083158707873448087,8534034195.0265656,1026234583637.6001,52077981225870528.0,4.656466870821968e-07,7.059309801754794e-14,3.150851881628114e-07,1.5047625723241254e-07,8.530773830395244e-11,2.4106283240182477e-14,0.0083159409358523704,-1.0921142627781763e-06,5.820211535594971e-07,9.3129351009065057e-07,-40,-1.8344260435272912e-05,-1.8344260459379195e-05,0.013942577357706957,0.013942111711019875,-2.3464696627604036e-05,-2.3464696698197134e-05,-44.403815316268066,-44.40381500118288,-25.732164444952225,-25.732164294475968,0.0017206410727649765,0.0017206411580727148
-30,-9.941960192729855e-06,0.017053129144126253,-1.443821628351185e-05,-23.132275412842446,-15.833426628514744,0.0021045126635350986,-30,7623257848.5366001,0.0080409972902624541,7623257848.5285587,948048802076.86035,1.2442827058098846e+17,1.0915168290742683e-07,1.9249261472981116e-13,4.719221635696158e-08,6.155474352453894e-08,4.045447575019845e-10,9.861096585562362e-15,0.0080410285707003381,-1.5275066327264202e-07,1.3390424246205489e-07,2.1830339037235135e-07,-30,-9.941960202590951e-06,-9.941960192729855e-06,0.017053019992443345,0.017053129144126253,-1.4438216091019235e-05,-1.443821628351185e-05,-23.13227536565023,-23.132275412842446,-15.83342656696,-15.833426628514744,0.002104513068079856,0.0021045126635350986
-20,-5.156353927187057e-06,0.020847601494537973,-9.052809313742381e-06,-11.153099545065357,-9.927610955658933,0.002572786796648693,-20,6935216391.7555294,0.0078466007967335702,6935216391.7476826,883849780486.16443,23567735678579932.0,1.3466096522585236e-07,1.544768409326644e-13,1.6140771208483784e-07,2.6968551836148436e-08,2.219686704406365e-10,4.32038980329244e-15,0.0078466154271552464,2.7581134511103325e-07,2.1192776462268974e-07,3.2325936350607171e-07,-20,-5.156353922866667e-06,-5.156353927187057e-06,0.020847466833572748,0.020847601494537973,-9.052809468219222e-06,-9.052809313742381e-06,-11.153099383657645,-11.153099545065357,-9.927610982627485,-9.927610955658933,0.0025727870186173633,0.002572786796648693
-10,-2.3663805512038166e-06,0.025478347250921067,-5.815108416465299e-06,-4.225806472493714,-6.377040660211563,0.003144274251668579,-10,6450215089.5292759,0.0077307357213119987,6450215089.5215454,834359797314.94385,5.3394341686267219e+17,5.065681747684625e-08,5.960959637951301e-14,2.0566157488133285e-07,1.5475131220910043e-07,2.5338358581455944e-10,2.479117036440978e-14,0.0077307429771703582,2.4119311520463556e-07,2.6231818450427112e-07,4.1132315363212905e-07,-10,-2.3663805264126463e-06,-2.3663805512038166e-06,0.02547829659410359,0.025478347250921067,-5.815108476074896e-06,-5.815108416465299e-06,-4.225806266832139,-4.225806472493714,-6.377040814962875,-6.377040660211563,0.0031442739982849932,0.003144274251668579
0,-6.637478702287837e-07,0.03113135357784038,-3.841930338670734e-06,1.1350160278311705e-07,-4.213188084986503,0.0038419301218498908,0,6155954349.052866,0.0076922424473793265,6155954349.0451736,800280853231.57495,1.5212143585983882e+17,2.59315488575218e-07,1.8327896471814157e-13,2.270032055662341e-07,3.2562833318650064e-08,2.503703997597251e-10,5.2165377442350445e-15,0.0076922462934994919,-3.7714351091711712e-07,3.4617246974492651e-07,5.1913208874385435e-07,0,-6.63747865012246e-07,-6.637478702287837e-07,0.031131612893328955,0.03113135357784038,-3.8419301553917695e-06,-3.841930338670734e-06,-1.1350160278311705e-07,1.1350160278311705e-07,-4.213188117549336,-4.213188084986503,0.0038419303722202905,0.0038419301218498908
10,4.62526731148984e-07,0.03803419437437902,-2.6146078796455283e-06,2.834497740212009,-2.8672657190874453,0.004693777670088494,10,6047107805.8867731,0.0077307357213119987,6047107805.8790426,782216340576.25061,40993957281353368.0,2.986455121256615e-07,1.0403409938261696e-13,1.3570279655539252e-07,1.6290381621431038e-07,3.879632899661534e-11,2.609720771292411e-14,0.0077307379067352126,-9.656140470192458e-08,3.6625407222168651e-07,5.9729102542672856e-07,10,4.625267050517763e-07,4.62526731148984e-07,0.038033895728866896,0.03803419437437902,-2.614607775611429e-06,-2.6146078796455283e-06,2.8344978759148054,2.834497740212009,-2.867265556183629,-2.8672657190874453,0.004693777708884823,0.004693777670088494
20,1.3031186720881222e-06,0.04646330130712627,-1.8303428781091889e-06,5.018572818417483,-2.0072146649236617,0.005734025811663997,20,6125173445.8187351,0.0078466007967335702,6125173445.8108883,780614893568.76147,74605799683992368.0,2.5877626270986998e-08,5.808497392038848e-14,2.7880609820840618e-08,2.357164241573173e-09,3.54122833487458e-10,3.7760834667715116e-16,0.0078466021239766461,-1.2278450687922637e-07,3.8113797659224115e-08,5.6469582202491056e-08,20,1.3031186724657305e-06,1.3031186720881222e-06,0.046463275429499996,0.04646330130712627,-1.830342820024215e-06,-1.8303428781091889e-06,5.018572846298093,5.018572818417483,-2.007214667280826,-2.0072146649236617,0.00573402616578683,0.005734025811663997
30,2.02758058494141e-06,0.056757755431128085,-1.313032859392174e-06,6.984475111027447,-1.4399153532909623,0.007004445921219194,30,6398592436.9935026,0.0080409972902624541,6398592436.9854612,795746125265.09827,41513235292661408.0,6.107156819076809e-07,3.5023923407887176e-14,6.238375025446885e-07,1.3601570536536656e-08,4.797163916103742e-10,2.1789664223067964e-15,0.0080409981449620915,4.7121795408483876e-07,8.7311631902189968e-07,1.2486345065241353e-06,30,2.0275805871203764e-06,2.02758058494141e-06,0.05675714471544618,0.056757755431128085,-1.3130328243682506e-06,-1.313032859392174e-06,6.984475734864949,6.984475111027447,-1.4399153668925329,-1.4399153532909623,0.007004446400935585,0.007004445921219194
40,2.7399781986434815e-06,0.06933044161847146,-9.602497496151861e-07,9.000377043084432,-1.0530417126542355,0.008556044768694515,40,6883141029.0775938,0.0083158707873448087,6883141029.0692778,827711397290.15991,11359157990825834.0,5.494251702209407e-07,6.829315284400013e-14,4.843482876992766e-07,6.472687852365766e-08,3.499366612452759e-10,1.0369256214575687e-14,0.0083158713646517106,3.1650034557804508e-07,7.3528972023711888e-07,1.0988503420661412e-06,40,2.7399781882742253e-06,2.7399781986434815e-06,0.06932989219330124,0.06933044161847146,-9.602496813220333e-07,-9.602497496151861e-07,9.00037752743272,9.000377043084432,-1.053041647927357,-1.0530417126542355,0.008556045118631176,0.008556044768694515
50,3.5102492460535164e-06,0.08468618455194953,-7.120370109345267e-07,11.251118859703393,-0.7808433960177189,0.01045111106264823,50,7602611779.4459171,0.0086739723143276059,7602611779.4372435,876485594366.9519,95553999858407776.0,3.857575874011143e-07,2.8446938306737977e-14,3.542660298450073e-07,3.196603881594484e-08,4.745079103946059e-10,5.120962993389842e-15,0.0086739727186722019,6.0076663296213065e-07,5.2472410745609677e-07,7.7246419408299964e-07,50,3.5102492511744794e-06,3.5102492460535164e-06,0.08468657030953693,0.08468618455194953,-7.12037039381465e-07,-7.120370109345267e-07,11.251118505437363,11.251118859703393,-0.7808434279837577,-0.7808433960177189,0.01045111153715614,0.01045111106264823
60,4.392102048469517e-06,0.1034416294316726,-5.327606068450721e-07,13.884098055061196,-0.5842429269493993,0.012765717239529567,60,8589811927.48874,0.0091188858716549689,8589811927.4796209,941980418264.60449,49241489190936592.0,5.836966339850536e-07,4.252021581306457e-14,4.502359551850077e-07,1.3315155167337167e-07,3.0908219213199306e-10,2.1330886614879564e-14,0.0091188861622884879,-5.6816801280537536e-07,7.4909519234898528e-07,1.167393269675749e-06,60,4.392102069800403e-06,4.392102048469517e-06,0.10344221312830658,0.1034416294316726,-5.327606493652879e-07,-5.327606068450721e-07,13.884097604825241,13.884098055061196,-0.584243060100951,-0.5842429269493993,0.012765716930447375,0.012765717239529567
70,5.433520783900411e-06,0.12634955494975877,-4.0068592634651283e-07,17.036314875228214,-0.43940548256022793,0.015592768312806145,70,9887919420.6224213,0.0096550643037492407,9887919420.6127663,1024117407150.0237,4.8160169908708198e+18,7.850749557114511e-07,7.138828206639756e-14,8.155687858391047e-07,2.9727516781541397e-08,7.662429059307474e-10,4.76236058374142e-15,0.0096550645163299056,4.716167740374985e-07,1.1324219342175667e-06,1.6311375733722411e-06,70,5.433520788662771e-06,5.433520783900411e-06,0.12634876987480306,0.12634955494975877,-4.006859977347949e-07,-4.0068592634651283e-07,17.036315690797,17.036314875228214,-0.4394055122877447,-0.43940548256022793,0.01559276754656324,0.015592768312806145
80,6.683295950192441e-06,0.1543291818574815,-3.0206764156307285e-07,20.851479748490053,-0.33125740233358864,0.01904573393935048,80,11552251407.980131,0.010287873864574618,11552251407.969843,1122899790573.7632,79910808537215344.0,3.740344986513655e-08,6.363045246276676e-14,4.524922303517087e-08,7.277650648784828e-09,5.68053576399663e-10,1.1658908769516564e-15,0.010287874021799816,1.5696026973891914e-06,5.9159085936746916e-08,9.0498444114369026e-08,80,6.683295951358332e-06,6.683295950192441e-06,0.15432914445403165,0.1543291818574815,-3.020677051935253e-07,-3.0206764156307285e-07,20.851479793739276,20.851479748490053,-0.3312574096112393,-0.33125740233358864,0.019045733371296905,0.01904573393935048
90,8.195509635037454e-06,0.1885036952481537,-2.2783178210030485e-07,25.492151027074428,-0.24984788397911226,0.023263200740964985,90,13652516534.051374,0.011023647924910474,13652516534.04035,1238475378300.1692,17682458059731044.0,1.0105827138451318e-06,8.173024296188533e-14,9.392851367806543e-07,6.971238716846351e-08,1.5851079823714365e-09,1.1167934591970081e-14,0.01102364804196148,2.2609350217238829e-06,1.381447182930466e-06,2.0211654296440433e-06,90,8.19550962386952e-06,8.195509635037454e-06,0.18850268466543985,0.1885036952481537,-2.278317003700619e-07,-2.2783178210030485e-07,25.492151966359565,25.492151027074428,-0.2498478142667251,-0.24984788397911226,0.023263202326072967,0.023263200740964985
100,1.0033090499824535e-05,0.2302446076998404,-1.71721623924009e-07,31.149763828353066,-0.18831561856059617,0.028414439813968524,100,16275641747.213127,0.011869750358854854,16275641747.201258,1371186525003.1541,26775261238155408.0,9.298590720741018e-07,6.114625290041699e-14,9.293340355043256e-07,2.271523108499096e-09,2.7965075116709315e-09,3.6389213040402546e-16,0.01186975044630291,-1.9621126683109882e-06,1.3146530481247718e-06,1.8642612251263105e-06,100,1.0033090500188427e-05,1.0033090499824535e-05,0.23024367784076832,0.2302446076998404,-1.717215627777561e-07,-1.71721623924009e-07,31.1497647576871,31.149763828353066,-0.18831562083211928,-0.18831561856059617,0.028414442610476036,0.028414439813968524
