voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.254255303881266e-06,-0.3946013892438889,-1.290595521086433e-05,-0.36000062131231775,3.9591443767910745e-10,-12.14602801207648,-150,1381824210415.1548,0.36106855569148272,1381824210414.7937,3827041121785.9224,2.496607617547491e+25,2.015054789694659e-14,1.1435564816050445e-14,8.099076964640517e-14,8.547447153989925e-17,9.592326932761353e-14,5.082197683525802e-21,-9.8170370876349539e-13,-3.0996999361069126,1.2977840386631742e-13,2.3178928741990541e-13,-150,-4.254255303881261e-06,-4.254255303881266e-06,-0.39460138924390903,-0.3946013892438889,-1.2905955199428766e-05,-1.290595521086433e-05,-0.36000062131223676,-0.36000062131231775,3.95914523153579e-10,3.9591443767910745e-10,-12.146028012076576,-12.14602801207648
-140,-4.249366290594178e-06,-0.3745575453283421,-1.1786163783982493e-05,-0.34309646533684157,6.663301110907998e-10,-12.186192599079034,-140,1264169676174.5222,0.34456105341163362,1264169676174.1777,3668927940803.188,2.1227816787838893e+24,1.5487611193520934e-14,3.0368692586699164e-14,2.944311461305915e-13,3.45298331772803e-17,3.3573144264664734e-13,1.1011428314305904e-20,6.5119802541878729e-12,-3.0335919464120615,4.5573705867524958e-13,7.6048588372532987e-13,-140,-4.249366290594189e-06,-4.249366290594178e-06,-0.37455754532832664,-0.3745575453283421,-1.17861637536138e-05,-1.1786163783982493e-05,-0.343096465337136,-0.34309646533684157,6.663300765609666e-10,6.663301110907998e-10,-12.186192599078698,-12.186192599079034
-130,-4.241436305623914e-06,-0.3535041219242362,-1.0000533640432762e-05,-0.32679692866592386,1.0943228746295187e-09,-12.217474452650205,-130,1161865840303.8027,0.32880971197374043,1161865840303.4739,3533550859338.9487,2.4587748202211862e+24,6.48925357893404e-14,2.3389252909672767e-14,5.623279619726418e-14,4.8109367676951384e-17,1.2434497875801753e-14,2.0328790734103208e-20,8.2948167533673841e-12,-3.0600530320364481,9.8343546718833665e-14,1.956884674987028e-13,-130,-4.241436305623894e-06,-4.241436305623914e-06,-0.3535041219241713,-0.3535041219242362,-1.000053361704351e-05,-1.0000533640432762e-05,-0.3267969286659801,-0.32679692866592386,1.0943229227388864e-09,1.0943228746295187e-09,-12.217474452650192,-12.217474452650205
-120,-4.227977674002601e-06,-0.32953870436784904,-6.728026563246793e-06,-0.31101169109925886,1.7695545138423917e-09,-12.23509962776225,-120,1073854574316.1764,0.31378162638447232,1073854574315.8627,3422299089623.5498,2.0248829030396675e+24,9.381384558082573e-15,2.151562026551099e-14,2.270406085358445e-14,2.509822356980689e-17,4.440892098500626e-14,3.3881317890172014e-21,1.1889298063456648e-11,-3.2808829211604462,5.5666725006062068e-14,1.0580664796188636e-13,-120,-4.227977674002598e-06,-4.227977674002601e-06,-0.3295387043678584,-0.32953870436784904,-6.728026541731173e-06,-6.728026563246793e-06,-0.31101169109923615,-0.31101169109925886,1.7695545389406152e-09,1.7695545138423917e-09,-12.235099627762294,-12.23509962776225
-110,-4.204901504657958e-06,-0.2992185795333908,-7.14604197417443e-07,-0.295632347529725,2.8315367373187212e-09,-12.231634850581335,-110,999272562999.8667,0.29944737120819914,999272562999.56726,3337055720235.709,1.2840734373943978e+24,2.6978419498391304e-14,7.287979898393249e-15,1.3300471835009375e-13,1.860080030151743e-16,1.2256862191861728e-13,4.0657581468206416e-20,-4.2749281331279696e-12,-3.9187722599590327,1.8813154941863379e-13,3.3349097612665572e-13,-110,-4.204901504657999e-06,-4.204901504657958e-06,-0.2992185795334178,-0.2992185795333908,-7.146042047054229e-07,-7.14604197417443e-07,-0.295632347529858,-0.295632347529725,2.8315369233267242e-09,2.8315367373187212e-09,-12.231634850581212,-12.231634850581335
-100,-4.165990332703079e-06,-0.25754225409569415,9.019010133382748e-06,-0.2805263238477946,4.496021157219042e-09,-12.195377370162209,-100,937443390674.5968,0.28578318015501963,937443390674.31104,3280260896271.4038,3.3382338742524132e+24,1.3766765505351941e-14,4.202784360763864e-15,1.2423395645555502e-13,3.1816198625206826e-17,1.2612133559741778e-13,2.371692252312041e-20,-1.65682880360996e-12,-5.4604156583004464,1.7782305181147184e-13,2.7762702466143816e-13,-100,-4.165990332703103e-06,-4.165990332703079e-06,-0.2575422540957079,-0.25754225409569415,9.019010137585532e-06,9.019010133382748e-06,-0.2805263238479188,-0.2805263238477946,4.4960211254028435e-09,4.496021157219042e-09,-12.195377370162083,-12.195377370162209
-90,-4.1035252366364015e-06,-0.20102893779717718,2.227843071278528e-05,-0.26552989862800835,7.093844217136486e-09,-12.107702147318014,-90,887872593848.05334,0.27277579522499779,887872593847.78052,3254953736330.2192,6.2553220300667185e+24,1.6819878823071122e-14,3.4271257977770003e-15,4.490852134608758e-14,7.365117822397326e-17,2.4868995751603507e-14,3.3881317890172014e-21,1.5439744518891465e-13,-8.9690479976774498,5.4130867370533944e-14,9.0597776676581976e-14,-90,-4.103525236636405e-06,-4.1035252366364015e-06,-0.20102893779716036,-0.20102893779717718,2.2278430716212407e-05,2.227843071278528e-05,-0.26552989862805326,-0.26552989862800835,7.093844143485308e-09,7.093844217136486e-09,-12.107702147317989,-12.107702147318014
-80,-4.010546389712822e-06,-0.13533371412839296,3.842661695527459e-05,-0.2504411260227337,1.112662501674172e-08,-11.938706214577978,-80,850245670687.78418,0.26043314235106224,850245670687.5238,3264736826550.5103,4.9597981396468618e+24,6.38378239159465e-15,4.356026173449323e-15,3.507749646303182e-13,3.659353095304233e-16,3.4283687000424834e-13,6.013933925505532e-20,-1.7146198308676351e-12,-16.766936753527176,4.8937005164773903e-13,7.1054625094683129e-13,-80,-4.010546389712762e-06,-4.010546389712822e-06,-0.13533371412838657,-0.13533371412839296,3.842661695091856e-05,3.842661695527459e-05,-0.25044112602238294,-0.2504411260227337,1.112662465080641e-08,1.112662501674172e-08,-11.938706214578321,-11.938706214577978
-70,-3.879328585142671e-06,-0.07678362145254956,5.776801697944226e-05,-0.2350133700288966,1.7344379884833458e-08,-11.640158293146747,-70,824429092096.54089,0.24880772877755866,824429092096.29211,3313518820926.9995,2.0858109245353748e+25,1.3281042932078435e-14,3.2500721948783284e-15,1.0147438445073931e-13,3.5194284471120693e-16,1.652011860642233e-13,1.2705494208814505e-20,1.3122320656897083e-12,-33.925621044069253,2.1099208107022976e-13,3.6375836357286327e-13,-70,-3.879328585142658e-06,-3.879328585142671e-06,-0.07678362145253628,-0.07678362145254956,5.776801698269233e-05,5.776801697944226e-05,-0.23501337002899808,-0.2350133700288966,1.7344379532890613e-08,1.7344379884833458e-08,-11.640158293146582,-11.640158293146747
-60,-3.6907812962839706e-06,-0.03762652104614145,8.16313808886082e-05,-0.21894888908072901,2.685254228212096e-08,-11.134551780650526,-60,810474415410.61584,0.23804782218066256,810474415410.37781,3404670574114.8066,6.0509634972325936e+24,1.1324274851176597e-14,1.405397066084335e-17,2.2659651932599445e-13,1.0747066022745387e-16,2.469136006766348e-13,3.5575383784680614e-20,1.813203042910951e-13,-71.519283249949098,3.3941686992185355e-13,4.9983290889479143e-13,-60,-3.690781296283935e-06,-3.6907812962839706e-06,-0.037626521046130124,-0.03762652104614145,8.163138088859415e-05,8.16313808886082e-05,-0.21894888908050242,-0.21894888908072901,2.68525421746503e-08,2.685254228212096e-08,-11.134551780650773,-11.134551780650526
