voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.3797355878160177,-368925.9165006838,-78414.47214594389,-368925.9165006838,-78414.47214594389,-368925.9165006838,-150,142865221.6866819,437091.23965534702,142428130.44702655,326.85446132330003,1.3369967741219205e+18,0.0,1.4551915228366852e-10,0.0,1.4551915228366852e-10,0.0,0.0,-7.2748684865916604e-10,-437091.23965534696,2.5703807088802125e-10,5.8207660913467407e-10,-150,-0.3797355878160177,-0.3797355878160177,-368925.9165006838,-368925.9165006838,-78414.47214594374,-78414.47214594389,-368925.9165006838,-368925.9165006838,-78414.47214594374,-78414.47214594389,-368925.9165006838,-368925.9165006838
-140,-0.31244600458185295,-301681.84456627554,-70129.26212468467,-301681.84456627554,-70129.26212468467,-301681.8445662754,-140,118932163.47022185,399649.3087426264,118532514.16147922,297.59131535696963,4.1110615117470746e+17,5.820766091346741e-11,7.275957614183426e-11,5.820766091346741e-11,7.275957614183426e-11,5.820766091346741e-11,0.0,7.3934847272803788e-10,-399649.30874262657,2.9176499310070972e-10,6.1118043959140778e-10,-140,-0.31244600458185295,-0.31244600458185295,-301681.8445662755,-301681.84456627554,-70129.26212468474,-70129.26212468467,-301681.8445662755,-301681.84456627554,-70129.26212468474,-70129.26212468467,-301681.8445662755,-301681.8445662754
-130,-0.2570190815044075,-246545.3243311136,-62545.92933002843,-246545.3243311136,-62545.92933002843,-246545.3243311136,-130,99241895.064548537,366207.20243857335,98875687.862109959,270.99929876773825,5.3442033926063411e+17,2.9103830456733704e-11,8.003553375601768e-11,2.9103830456733704e-11,8.003553375601768e-11,2.9103830456733704e-11,5.551115123125783e-17,1.2959545065108445e-10,-366207.20243857312,2.5204656522966652e-10,4.3655745685100555e-10,-130,-0.25701908150440755,-0.2570190815044075,-246545.32433111363,-246545.3243311136,-62545.92933002851,-62545.92933002843,-246545.32433111363,-246545.3243311136,-62545.92933002851,-62545.92933002843,-246545.32433111363,-246545.3243311136
-120,-0.21130353667626248,-201303.53364070813,-55588.57721852,-201303.53364070813,-55588.57721851997,-201303.53364070816,-120,83048557.956810549,336430.22090301686,82712127.735907525,246.85225285023088,9.4915432716332838e+17,5.820766091346741e-11,3.637978807091713e-11,5.820766091346741e-11,7.275957614183426e-12,2.9103830456733704e-11,2.7755575615628914e-17,-1.3974363527656239e-10,-336430.22090301674,1.7218058297584113e-10,3.2014213502407074e-10,-120,-0.21130353667626245,-0.21130353667626248,-201303.5336407082,-201303.53364070813,-55588.57721851996,-55588.57721852,-201303.5336407082,-201303.53364070813,-55588.57721851996,-55588.57721851997,-201303.5336407082,-201303.53364070816
-110,-0.1735317978661282,-164140.7605799519,-49187.57427178045,-164140.7605799519,-49187.57427178045,-164140.7605799519,-110,69741773.770268172,310020.34609636012,69431753.424171805,224.95869915773568,8.7019969744997453e+17,2.9103830456733704e-11,0.0,2.9103830456733704e-11,0.0,2.9103830456733704e-11,2.7755575615628914e-17,2.3068599431879919e-11,-310020.34609636012,7.7685968805099483e-11,1.6007106751203537e-10,-110,-0.17353179786612818,-0.1735317978661282,-164140.76057995186,-164140.7605799519,-49187.57427178045,-49187.57427178045,-164140.76057995186,-164140.7605799519,-49187.57427178045,-49187.57427178045,-164140.76057995186,-164140.7605799519
-100,-0.14224973572963934,-133565.53257856987,-43278.857100867564,-133565.53257856987,-43278.857100867586,-133565.5325785699,-100,58822543.137270421,286713.25911487255,58535829.878155552,205.16157264182536,9.627335773474601e+17,2.9103830456733704e-11,0.0,2.9103830456733704e-11,2.1827872842550278e-11,0.0,0.0,1.1046893720768865e-10,-286713.25911487255,9.8963722912124956e-11,1.673470251262188e-10,-100,-0.14224973572963934,-0.14224973572963934,-133565.5325785699,-133565.53257856987,-43278.857100867564,-43278.857100867564,-133565.5325785699,-133565.53257856987,-43278.857100867564,-43278.857100867586,-133565.5325785699,-133565.5325785699
-90,-0.11625892283959938,-108350.75837995962,-37803.28927834647,-108350.75837995962,-37803.28927834635,-108350.75837995968,-90,49883569.880745359,266275.69479826093,49617294.185947098,187.33805170816947,1.794336023653281e+18,0.0,1.0913936421275139e-10,0.0,3.637978807091713e-11,5.820766091346741e-11,2.7755575615628914e-17,-2.1797299356279977e-10,-266275.69479826087,1.5571229275543518e-10,2.9103830456733704e-10,-90,-0.11625892283959935,-0.11625892283959938,-108350.75837995962,-108350.75837995962,-37803.28927834636,-37803.28927834647,-108350.75837995962,-108350.75837995962,-37803.28927834638,-37803.28927834635,-108350.75837995962,-108350.75837995968
-80,-0.09456910737643565,-87484.48056045375,-32706.069481047212,-87484.48056045375,-32706.069481047212,-87484.48056045371,-80,42593224.355225936,248503.10713354201,42344721.248092391,171.39916215348143,1.2508436490570488e+18,2.9103830456733704e-11,1.8189894035458565e-11,2.9103830456733704e-11,1.8189894035458565e-11,2.9103830456733704e-11,1.3877787807814457e-17,-3.140659384727773e-11,-248503.10713354198,5.7290947545056487e-11,1.1641532182693481e-10,-80,-0.09456910737643563,-0.09456910737643565,-87484.48056045373,-87484.48056045375,-32706.069481047194,-32706.069481047212,-87484.48056045373,-87484.48056045375,-32706.069481047194,-32706.069481047212,-87484.48056045374,-87484.48056045371
-70,-0.07635899979385621,-70129.26212468473,-27936.18302000392,-70129.26212468473,-27936.18302000392,-70129.26212468476,-70,36682505.438226856,233217.62208979434,36449287.816137061,157.28873791579616,4.6632613232405197e+17,4.3655745685100555e-11,1.8189894035458565e-11,4.3655745685100555e-11,1.8189894035458565e-11,8.731149137020111e-11,5.551115123125783e-17,9.9404550702629226e-13,-233217.62208979428,1.779265477764054e-10,3.2014213502407074e-10,-70,-0.07635899979385616,-0.07635899979385621,-70129.26212468468,-70129.26212468473,-27936.1830200039,-27936.18302000392,-70129.26212468468,-70129.26212468473,-27936.1830200039,-27936.18302000392,-70129.26212468467,-70129.26212468476
-60,-0.06094380398480477,-55588.57721851995,-23445.891268300213,-55588.57721851995,-23445.891268300213,-55588.57721851998,-60,31934480.62770395,220266.25739507109,31714214.37030888,144.98126497162951,1.4970384977738189e+18,2.1827872842550278e-11,2.1827872842550278e-11,2.1827872842550278e-11,2.1827872842550278e-11,5.820766091346741e-11,4.163336342344337e-17,3.3093781012225694e-11,-220266.25739507112,1.7279441944320451e-10,2.7648638933897018e-10,-60,-0.06094380398480473,-0.06094380398480477,-55588.57721851993,-55588.57721851995,-23445.89126830019,-23445.891268300213,-55588.57721851993,-55588.57721851995,-23445.89126830019,-23445.891268300213,-55588.577218519924,-55588.57721851998
