voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.02907099544064480645523179680190554029085660445192870471696360210417487495182313,-5.7274535871504645350688796145548148453709518245117303928777278641361879784070542,-0.0033768563712048165201154798162667268308706896598915540897105632377500938731835556,46.919149272974600145576903352292257562537202199638241899510018634997116915336888,-181497.05339620377294801001222462064320927775579432979614967557109655874432211526,0.4388440990167622489734962009621937630922395142244592819300487445439359888725753,-150,487520156572.95560994626883590025332881893688657848514505978776836880209439723447,781.24295247770493064569826467169907838495986623149818605497898322366727900355243,487520155791.71265746856390525455506414723780819352527882828958231382311117356719,624031429.69391257830330147413835029382757703914899418797648716638332950727969553,975040313145.91121989253767180050665763787377315697029011957553673760418879446893,7.9665281417404417901757304390637279637462636174282337854427639628137224778000279e-77,1.7279321316326279472408834655909765529824608578288381906299333458341317751917622e-79,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,0.0,1.5813296914845784836522861076905028511564942073552761325116644537662216436454639e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,125749067.71023284469168867033870861559263940400130555208410550125501869647545594,-1.0400813994015524659116607600303967434726590534946809527889239169465817232919213e-76,2.3168480660952681233224313789948972911969694044891978790965786692076615795404876e-76,3.8778968572805930104227964729375493469405683872103974932565941220678063291456001e-76,-150,-0.02907099544064480645523179680190554029085660445192870471696360210417487495182313,-0.02907099544064480645523179680190554029085660445192870471696360210417487495182313,-5.7274535871504645350688796145548148453709518245117303928777278641361879784069745,-5.7274535871504645350688796145548148453709518245117303928777278641361879784070542,-0.0033768563712048165201154798162667268308706896598915540897105632377500938731837284,-0.0033768563712048165201154798162667268308706896598915540897105632377500938731835556,46.919149272974600145576903352292257562537202199638241899510018634997116915336887,46.919149272974600145576903352292257562537202199638241899510018634997116915336888,-181497.05339620377294801001222462064320927775579432979614967557109655874432211526,-181497.05339620377294801001222462064320927775579432979614967557109655874432211526,0.4388440990167622489734962009621937630922395142244592819300487445439359888725753,0.4388440990167622489734962009621937630922395142244592819300487445439359888725753
-140,-0.027547004863748770535209328273453164939359659206398104803089482413860297122573903,-4.1104465635531231728601628358517548953301890780742849263136832802675060355789923,-0.0021428398455622434162857492115546081608180607750288193179826600765402189765720299,64.104616300519726449150795765682278037751558927953909210910487019256859212458799,-172006.21065684375034914700045020009958049711864600388573567458782530606160413087,0.60570794960690800398959511872246722362625981595763895196398872865953078522198327,-140,444912780773.39940091730216223936035617208461891096061844689249979567146496762572,767.37851764893297967438103225507201025853748080479891022718931270183291336695119,444912780006.0208832683691825649793239170126086524231376420935895684821522657928,579782689.43012290856428320141139334268080171968409143450557711346718871558966784,889825561546.79880183460432447872071234416923782192123689378499959134292993525144,1.0370149272797001085327205322753292297504134812608253506860493932538379376141133e-76,2.274438025791269641421859739944118827401675301209355626946659881405265302088089e-79,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,109671424.45623759402493384272938796255034057190930052519223442016285315282383012,-1.3232198293219546840331791400178507285547391167170934277863181602322482097261945e-76,1.7004262229431133991640549263876773574658647473528779076841985792053987422321546e-76,2.9492145960363125655636609779316277366069737826862862827926275996842286610664406e-76,-140,-0.027547004863748770535209328273453164939359659206398104803089482413860297122573902,-0.027547004863748770535209328273453164939359659206398104803089482413860297122573903,-4.1104465635531231728601628358517548953301890780742849263136832802675060355788886,-4.1104465635531231728601628358517548953301890780742849263136832802675060355789923,-0.0021428398455622434162857492115546081608180607750288193179826600765402189765718024,-0.0021428398455622434162857492115546081608180607750288193179826600765402189765720299,64.104616300519726449150795765682278037751558927953909210910487019256859212458799,64.104616300519726449150795765682278037751558927953909210910487019256859212458799,-172006.21065684375034914700045020009958049711864600388573567458782530606160413087,-172006.21065684375034914700045020009958049711864600388573567458782530606160413087,0.60570794960690800398959511872246722362625981595763895196398872865953078522198328,0.60570794960690800398959511872246722362625981595763895196398872865953078522198327
-130,-0.025765658267578149996106347531844330267276410441860804526084369719919008256660191,-2.915175097425526209762971811277324894758105979076244403098966657987832945088727,-0.00085860266508492224683783367942954422608154224103025169821984985695553524964857559,81.608432039486034767591100646886204611916007635613371297757772113872095808903216,-160908.00364913502559014469097642770399781028711171393407289813449413319470943578,0.82204742083449610261379287399399486632661813027128036689309003425195079038119641,-130,409320225088.07576469496427455492528924941573617782993417482609531459812781699329,757.57293575880964050435109355228119995461490787785388045100698953241936124226936,409320224330.50282893615463405057419569713453622321502629697221486359113828457393,540304709.6423624772292523931039257566585487289196811094052401061591615862073148,818640450176.15152938992854910985057849883147235565986834965219062919625563398658,6.0246552805973794122507230988197904625260887307959546947184400135888022994033982e-77,1.1185014639888111739587930120788816582731838607713924779491147249253385913414936e-78,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,95649422.617657800278557656598066951108196089964792388658908870728276663924339033,-7.512761056918263262426258978184025515520615229253605812750453923766705326000212e-77,1.1816040993938657149622672804594853538874986015530919161621609230784778880981725e-76,2.0452180182987879052180686766255337486929679450427996821235388758996714681137353e-76,-130,-0.02576565826757814999610634753184433026727641044186080452608436971991900825666019,-0.025765658267578149996106347531844330267276410441860804526084369719919008256660191,-2.9151750974255262097629718112773248947581059790762444030989666579878329450886668,-2.915175097425526209762971811277324894758105979076244403098966657987832945088727,-0.00085860266508492224683783367942954422608154224103025169821984985695553524964969409,-0.00085860266508492224683783367942954422608154224103025169821984985695553524964857559,81.608432039486034767591100646886204611916007635613371297757772113872095808903216,81.608432039486034767591100646886204611916007635613371297757772113872095808903216,-160908.00364913502559014469097642770399781028711171393407289813449413319470943578,-160908.00364913502559014469097642770399781028711171393407289813449413319470943578,0.82204742083449610261379287399399486632661813027128036689309003425195079038119642,0.82204742083449610261379287399399486632661813027128036689309003425195079038119641
-120,-0.023766779112022173950724821609485177822573986853318648400874090863675839346193316,-2.0421070368234973836928544652740332219521575841726814018407918133746132289458662,0.00093685289317374903816310975145302256973640199646683852402986967661496548489792032,99.196348506998313563198064088430902480106493825922463096718555060720469615450071,-148451.09188997303680876522414239702222919137853363476642982733017840101562287619,1.0957559992579815515275700810229617766418989587557426336097578482716274895035198,-120,379922508765.25958332596501373524790774167875888181455151626046331124208466161728,752.21012750649116141170468960901910142162500907309284501811646962253512645704458,379922508013.04945581947385232354321813265965746018954244316761829312561503908216,505074971.57033565751943403309017427708462139816128607824184335216229632430492012,759845017530.51916665193002747049581548335751776362910303252092662248416932323457,1.9164029109122174338149811853360691352975476199324767764833360737562589017896468e-76,2.7432055052337651628811015585734916550169659961540677893272172874816804720106731e-78,0.0,0.0,0.0,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,83420253.867327040989338360526410779030653844004286395163990866215510432899915682,-2.3371193095073477038190881103873618898601447413153323431817803952846175052132946e-76,3.0095464271777095775012408712242455616084702335309347580666325853585610589403813e-76,5.2112436020675700206812984496806191736707614475136415688391514231694181329315781e-76,-120,-0.023766779112022173950724821609485177822573986853318648400874090863675839346193316,-0.023766779112022173950724821609485177822573986853318648400874090863675839346193316,-2.0421070368234973836928544652740332219521575841726814018407918133746132289456745,-2.0421070368234973836928544652740332219521575841726814018407918133746132289458662,0.00093685289317374903816310975145302256973640199646683852402986967661496548490066352,0.00093685289317374903816310975145302256973640199646683852402986967661496548489792032,99.196348506998313563198064088430902480106493825922463096718555060720469615450071,99.196348506998313563198064088430902480106493825922463096718555060720469615450071,-148451.09188997303680876522414239702222919137853363476642982733017840101562287619,-148451.09188997303680876522414239702222919137853363476642982733017840101562287619,1.0957559992579815515275700810229617766418989587557426336097578482716274895035198,1.0957559992579815515275700810229617766418989587557426336097578482716274895035198
-110,-0.021600982026054096261291548543127453052713938990069553500998832134453300195062757,-1.4125168625801601804447056408202656330897908307258125155316096016391867056663978,0.0041828991913046286379306910545319106397758232545948361481386907259130022128788519,116.59086617735223795150474430488131562682316720352098697640959914223013220831105,-134951.38970264908539925110984650767332560514709633543721154870936010238324376233,1.4331638669100091574275666381586280594701425409693923964968381489051369367660808,-110,356016243784.16765837428235068755402854154209825035046370919864821078702084139779,751.74962552860700734221964380413018415454548725116661979232573228358027134632353,356016243032.41803284567534334533438473741191409580497645803202841846128855781752,473583533.25926578830225198882156757317109647867598146986499657374347817542960973,712032487568.33531674856470137510805708308419650070092741839729642157404168279558,3.0403698868276828979021287563862734818235528626750775774424268564411888135156787e-78,1.2866670228791422106854744406340282651886510133107463710904674789620856449751318e-78,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,0.0,0.0,0.0,72754720.796694584440232306310983317733352822020030728810937525330124115437612776,-3.6293132752654169160900261802479510544377685089992094912710435745961097247692384e-78,1.1814008072649161417350951926998483969962890746398083767987668347954912884886954e-76,1.720461414720122058653761052083199868426005559728998277744067455826746178180086e-76,-110,-0.021600982026054096261291548543127453052713938990069553500998832134453300195062757,-0.021600982026054096261291548543127453052713938990069553500998832134453300195062757,-1.4125168625801601804447056408202656330897908307258125155316096016391867056663947,-1.4125168625801601804447056408202656330897908307258125155316096016391867056663978,0.0041828991913046286379306910545319106397758232545948361481386907259130022128801386,0.0041828991913046286379306910545319106397758232545948361481386907259130022128788519,116.59086617735223795150474430488131562682316720352098697640959914223013220831105,116.59086617735223795150474430488131562682316720352098697640959914223013220831105,-134951.38970264908539925110984650767332560514709633543721154870936010238324376233,-134951.38970264908539925110984650767332560514709633543721154870936010238324376233,1.4331638669100091574275666381586280594701425409693923964968381489051369367660808,1.4331638669100091574275666381586280594701425409693923964968381489051369367660808
-100,-0.01932519216373865754240725079075144594781141671817883419099376944591573010086939,-0.96457440314358092369832251828451258348520211498342568510218984364677269311383982,0.010878632020419202976660115470565379318398656146693954200667425578139330829545574,133.48919487718922562050695194194398141755207023343808745494070464161081222230699,-120764.1274351256708997138325026939994737838904401099785053198267611922111465737,1.8378810034334372677680791276427659914455568645346668535108856414787300392621471,-100,337000320255.24837665485751875829031994594453200740964921756899371645452249467118,756.73842577644501885914216498408362707887175594847156026369503396162737258861035,337000319498.50995087841249989914815496186090492853789326909743345275948853304381,445332639.09450886849644251772688623258369829807879305324566125739200823799974459,674000640510.49675330971503751658063989188906401481929843513798743290904498934236,4.7992934448639227757917909425444710731839290794777335881427013061283822558868192e-76,3.7247397273704931297802697034302039188756243713520531761659906383227014242296171e-78,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82,63452944.974208272593871485872509933202245078430119970668862331506414333985687662,5.6180534385845521723278929173775875178702150687494282327005353773704921850776705e-76,4.9957595459237290646872155246985302179232466536352857180462661116834369420045652e-76,6.7779917051167729374201065222931707460045856055826190621569339581913567511447436e-76,-100,-0.019325192163738657542407250790751445947811416718178834190993769445915730100869391,-0.01932519216373865754240725079075144594781141671817883419099376944591573010086939,-0.96457440314358092369832251828451258348520211498342568510218984364677269311431975,-0.96457440314358092369832251828451258348520211498342568510218984364677269311383982,0.010878632020419202976660115470565379318398656146693954200667425578139330829549299,0.010878632020419202976660115470565379318398656146693954200667425578139330829545574,133.48919487718922562050695194194398141755207023343808745494070464161081222230699,133.48919487718922562050695194194398141755207023343808745494070464161081222230699,-120764.1274351256708997138325026939994737838904401099785053198267611922111465737,-120764.1274351256708997138325026939994737838904401099785053198267611922111465737,1.8378810034334372677680791276427659914455568645346668535108856414787300392621471,1.8378810034334372677680791276427659914455568645346668535108856414787300392621471
-90,-0.016997681057479089629099065072691898821751693532085832309297172635240389346066744,-0.650237283647293319957941053182931822205334275237148863331376404908252697419993,0.025319095803373013383638611647355795406460309561561733064635458589072593862865856,149.58805856134182795951114958229910564412562471110086792240183007860546076852962,-106252.90105412301164088684605891103792440065401755589545986761817602093685528823,2.3097383955480898750257771736142929415937351867491674889319222015809286526592295,-90,322363646115.79650163407726760893023797452226889513145193573279173074804998486035,767.82480942941694350642846261620591642104175460276458242759675461336382577214441,322363645347.97169220466032410250177535831635247408969733296820930315129537149653,419840101.74840553814385675707158466253764065266911799540210340168408382278981261,644727292231.59300326815453521786047594904453779026290387146558346149609996972071,1.1876629358884642854086616554679778013705888294148713235766606268826333195320712e-76,2.4622621071157790805869138268497538144882578553694445446650375265518209509596245e-79,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,0.0,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,55340626.732964043407628388433302039559705259106171845888657889797991329804819043,-1.3653252237756048886864176368879623272642415814436449723718895845351137791239175e-76,1.2452316228147461414335297138025715383287873809605441823772123640979886982688701e-76,1.74423636704543382857373558430130257609844279556276398621181948696443065460529e-76,-90,-0.016997681057479089629099065072691898821751693532085832309297172635240389346066744,-0.016997681057479089629099065072691898821751693532085832309297172635240389346066744,-0.65023728364729331995794105318293182220533427523714886333137640490825269741987424,-0.650237283647293319957941053182931822205334275237148863331376404908252697419993,0.025319095803373013383638611647355795406460309561561733064635458589072593862866102,0.025319095803373013383638611647355795406460309561561733064635458589072593862865856,149.58805856134182795951114958229910564412562471110086792240183007860546076852962,149.58805856134182795951114958229910564412562471110086792240183007860546076852962,-106252.90105412301164088684605891103792440065401755589545986761817602093685528823,-106252.90105412301164088684605891103792440065401755589545986761817602093685528823,2.3097383955480898750257771736142929415937351867491674889319222015809286526592295,2.3097383955480898750257771736142929415937351867491674889319222015809286526592295
-80,-0.014673174168826296344221732850169210449881617617070757374270812509494261261365249,-0.43268207810160659418228691726452484531609299328161431785952918910068092614952758,0.056704258509289781464727925571688809427616697733893735727448031500899349882281542,164.61219245407561963705272314577622547388163627211592664002576838982699436445175,-91759.175846831866481964805475565383487712411583150632244731015735485610433600761,2.8440920419542935226032511925152739928515323924916338426981379957054593206843196,-80,311674696975.29878108577314768182157205322314541727552269347144559248587251840606,785.7744577135996874092989831565909794690053576525544102338015991360959212794118,311674696189.52432337217346027252258889663216594827016504091703535868427338231013,396646510.86037014680387338761595078234246558187652509082358663324939256802098786,623349393950.59756217154629536364314410644629083455104538694289118497174503681211,2.1072430491795479804837512470991846543846171958568026844086187789182790838169269e-76,1.0241745301848453312454639690808823465990227482971005084900546778892562178677121e-78,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,48265787.623823606172365021691347901799793863352280663696754280154318829095821882,2.3830015750630999801181724373851453096713835149166069364627378578514212448929095e-76,2.6100480533701877543584929751402796526961878961886261715557948728185894736663653e-76,4.3140908413292031910125078984207671852863133830297392702695054409618484492107066e-76,-80,-0.014673174168826296344221732850169210449881617617070757374270812509494261261365249,-0.014673174168826296344221732850169210449881617617070757374270812509494261261365249,-0.4326820781016065941822869172645248453160929932816143178595291891006809261497383,-0.43268207810160659418228691726452484531609299328161431785952918910068092614952758,0.056704258509289781464727925571688809427616697733893735727448031500899349882280518,0.056704258509289781464727925571688809427616697733893735727448031500899349882281542,164.61219245407561963705272314577622547388163627211592664002576838982699436445175,164.61219245407561963705272314577622547388163627211592664002576838982699436445175,-91759.175846831866481964805475565383487712411583150632244731015735485610433600761,-91759.175846831866481964805475565383487712411583150632244731015735485610433600761,2.8440920419542935226032511925152739928515323924916338426981379957054593206843196,2.8440920419542935226032511925152739928515323924916338426981379957054593206843196
-70,-0.012398586896709017039011871126700289807948726313503061486965673786481021411859018,-0.28412898864437171301582195776483244540918835603078386739865238573096384226420516,0.1246079020900703609445934821840371049857691051349056392621399855734147388257716,178.34213780468136434200374953455627530654972188176322942965584475790442442161862,-77575.720385577761577580764064371651926648547281366688655472751465899043054252971,3.4317379427452045437606649498449203094988290959631979863632384796332898353514019,-70,304572671346.08833091720938100514661427711231528824457851931398294159258783544396,811.48923496398203885191956729880007765939031239976806478016013042208476392772107,304572670534.5990959532273421532270469783122376288542661195459181614324574133592,375325584.39867263702390501266332504834866566239445364355771143251467275322688844,609145342692.17666183441876201029322855422463057648915703862796588318517567088793,7.7264822945730827763573134079163096309407077967517028685274932987320100322946465e-77,4.8874947439559609483483032873444216872119344713833197065604269104779495450972177e-78,0.0,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-83,42095935.723737711906574629710577992989234770475513478442526921114222486026745516,8.6092928995419525730033024865550952094264475842236763575118218761049976250616616e-77,7.7415866265633757344855986454407001405499044448527211608369396353534965215968195e-77,8.5181746954173620571500373961878569199502795443302056406750553488047056606989732e-77,-70,-0.012398586896709017039011871126700289807948726313503061486965673786481021411859018,-0.012398586896709017039011871126700289807948726313503061486965673786481021411859018,-0.28412898864437171301582195776483244540918835603078386739865238573096384226428243,-0.28412898864437171301582195776483244540918835603078386739865238573096384226420516,0.12460790209007036094459348218403710498576910513490563926213998557341473882577649,0.1246079020900703609445934821840371049857691051349056392621399855734147388257716,178.34213780468136434200374953455627530654972188176322942965584475790442442161862,178.34213780468136434200374953455627530654972188176322942965584475790442442161862,-77575.720385577761577580764064371651926648547281366688655472751465899043054252971,-77575.720385577761577580764064371651926648547281366688655472751465899043054252971,3.4317379427452045437606649498449203094988290959631979863632384796332898353514019,3.4317379427452045437606649498449203094988290959631979863632384796332898353514019
-60,-0.010209852681405471545518980892261349190207014625333166144480133351372137044457889,-0.18398545829916220070726295613902838631428697905365726734357915956811789194617997,0.27038231962166124306028431820108087273204423712048217732556815718136207834478396,190.63682061929598056736168523152329174010739748487564689558178516372322866698749,-63926.869959604094874211324982077389777855386954754593391884948216868712066194118,4.0595825739146579438026677182080259229472476697092741757250344489317704633547305,-60,300760081384.0144274260609356888160985599506317471916521911765732897779561980238,846.02907693220972927640061450963877406129099593993012585343863379849185116621846,300760080537.98535049385120641241548405031185768590065625124644743633932239953195,355496152.06442084001293241485708713958563978370950620745411199196970736901010446,601520162768.0288548521218713776321971199012634943833043823531465795559123960476,6.4188939504319138663792684611845969108431623741413529951880355591165027403445761e-76,5.4308132704552040390231679225117502918217866061271366644225596223844605314930717e-78,0.0,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-82,36715601.599552920003624074554293495200693541867498925745424349239252858704351478,-7.0583482212916011493850648220320653908572328570772711190937190042431384835338856e-76,6.5137803019749858213530961337897213945334108352507912451932290606209875298458606e-76,8.0354135082839371847144053100652149279405448606725013246438251231047849030824041e-76,-60,-0.010209852681405471545518980892261349190207014625333166144480133351372137044457889,-0.010209852681405471545518980892261349190207014625333166144480133351372137044457889,-0.18398545829916220070726295613902838631428697905365726734357915956811789194553808,-0.18398545829916220070726295613902838631428697905365726734357915956811789194617997,0.27038231962166124306028431820108087273204423712048217732556815718136207834478939,0.27038231962166124306028431820108087273204423712048217732556815718136207834478396,190.63682061929598056736168523152329174010739748487564689558178516372322866698749,190.63682061929598056736168523152329174010739748487564689558178516372322866698749,-63926.869959604094874211324982077389777855386954754593391884948216868712066194118,-63926.869959604094874211324982077389777855386954754593391884948216868712066194118,4.0595825739146579438026677182080259229472476697092741757250344489317704633547305,4.0595825739146579438026677182080259229472476697092741757250344489317704633547305
