voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.11287301450264323,-110053.17356349395,-22128.28986710648,-110053.17356344353,-22128.289867104944,-110053.17356351991,-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,17283583203606632.0,8.469214662909508e-09,1.0564690455794334e-08,4.914181772619486e-08,9.040377335622907e-09,4.353933036327362e-08,3.316791286067655e-15,-6.8585301574617692e-09,-235670.08991065616,7.1227900424887981e-08,1.42845692607807e-07,-150,-0.11287301450264409,-0.11287301450264323,-0.11287301450264654,-110053.17356348548,-110053.17356349395,-110053.1735634882,-22128.28986710505,-22128.28986710648,-22128.289867115614,-110053.17356349267,-110053.17356344353,-110053.17356344519,-22128.289867106705,-22128.289867104944,-22128.289867113985,-110053.1735634818,-110053.17356351991,-110053.17356352534
-140,-0.09730456050937444,-94980.86965108827,-18754.521225735145,-94980.86965117377,-18754.52122573465,-94980.86965107436,-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,18661428220484012.0,2.380693331360817e-08,4.031244316138327e-08,8.917413651943207e-08,4.207322490401566e-08,3.170862328261137e-08,9.048317650695026e-15,1.3539926022153847e-07,-237268.5742333802,9.6182761942453394e-08,1.9142066776112188e-07,-140,-0.09730456050936695,-0.09730456050937444,-0.0973045605093654,-94980.86965110316,-94980.86965108827,-94980.86965107935,-18754.521225753855,-18754.521225735145,-18754.521225713543,-94980.86965108459,-94980.86965117377,-94980.86965117359,-18754.52122575445,-18754.52122573465,-18754.52122571238,-94980.86965110607,-94980.86965107436,-94980.86965107714
-130,-0.08335106452861438,-81429.24162935563,-15859.168147571007,-81429.241629349,-15859.168147572449,-81429.24162934908,-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,23464244511556588.0,1.0069925338029861e-08,1.1794327292591333e-08,6.79574441164732e-09,1.579974195919931e-08,7.086782716214657e-09,4.4825254619240695e-15,-3.2283671167130146e-08,-242439.29419894883,2.2140245571368798e-08,7.7419826993718743e-08,-130,-0.08335106452861529,-0.08335106452861438,-0.08335106452861886,-81429.24162935343,-81429.24162935563,-81429.2416293635,-15859.168147564713,-15859.168147571007,-15859.168147576507,-81429.24162935579,-81429.241629349,-81429.24162935012,-15859.168147562337,-15859.168147572449,-15859.168147578137,-81429.24162935551,-81429.24162934908,-81429.24162934843
-120,-0.07076468947952722,-69143.83240866828,-13432.07792857544,-69143.83240867156,-13432.077928574457,-69143.83240866453,-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,56792164224414504.0,2.5320332497358322e-09,3.0631781555712223e-09,6.05359673500061e-09,5.4933479987084866e-09,5.0640664994716644e-09,1.4710455076283324e-15,-1.6485201863331783e-08,-251295.24417239666,1.3076474834549478e-08,3.8948655856074765e-08,-120,-0.0707646894795268,-0.07076468947952722,-0.07076468947952574,-69143.83240866687,-69143.83240866828,-69143.8324086694,-13432.077928575723,-13432.07792857544,-13432.07792857266,-69143.8324086655,-69143.83240867156,-69143.832408669,-13432.077928577804,-13432.077928574457,-13432.077928572311,-69143.83240866894,-69143.83240866453,-69143.83240866387
-110,-0.0593878248677767,-57972.259733324885,-11438.479438527982,-57972.25973333404,-11438.479438528402,-57972.25973331697,-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,48470362429929264.0,5.551555659621954e-09,6.213667802512646e-09,2.0838342607021332e-08,4.3655745685100555e-09,1.1408701539039612e-08,4.579669976578771e-15,-6.4525812263406059e-09,-263945.75693329371,3.1540682287337884e-08,7.5618117989506572e-08,-110,-0.05938782486777473,-0.0593878248677767,-0.05938782486777931,-57972.25973332316,-57972.259733324885,-57972.25973332871,-11438.479438530208,-11438.479438527982,-11438.479438523995,-57972.25973331678,-57972.25973333404,-57972.25973333762,-11438.479438529059,-11438.479438528402,-11438.479438524693,-57972.25973332838,-57972.25973331697,-57972.25973332155
-100,-0.04914343170334204,-47854.04971105636,-9819.348068259482,-47854.0497110746,-9819.348068260011,-47854.04971105137,-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,15098982522708092.0,2.0714651327580214e-08,1.2667442206293344e-08,3.296008799225092e-08,9.240466170012951e-09,1.924490788951516e-08,8.430756093247282e-15,5.4525337702189432e-08,-280481.93319199618,4.4717187083961948e-08,9.7548195299168583e-08,-100,-0.049143431703339735,-0.04914343170334204,-0.04914343170333361,-47854.04971106146,-47854.04971105636,-47854.049711040745,-9819.34806826627,-9819.348068259482,-9819.348068253603,-47854.04971104164,-47854.0497110746,-47854.04971107346,-9819.34806826424,-9819.348068260011,-9819.348068255,-47854.04971106651,-47854.04971105137,-47854.049711047264
-90,-0.04001125772897034,-38793.78693965488,-8497.720732130778,-38793.786939651036,-8497.720732130334,-38793.78693965698,-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,1.0344828953806581e+17,2.764863893389702e-09,7.32688931748271e-09,1.2922100722789764e-08,6.337359081953764e-09,5.129550117999315e-09,9.506284648352903e-16,-3.4223106641853723e-08,-300956.47762198781,1.030191947998131e-08,4.4132889343018178e-08,-90,-0.04001125772897126,-0.04001125772897034,-0.04001125772897129,-38793.78693965556,-38793.78693965488,-38793.78693965764,-8497.720732125345,-8497.720732130778,-8497.720732132671,-38793.786939662416,-38793.786939651036,-38793.78693964949,-8497.720732127615,-8497.720732130334,-8497.720732133952,-38793.78693965185,-38793.78693965698,-38793.786939655954
-80,-0.031994876463968897,-30823.221237811384,-7389.501280222935,-30823.22123781576,-7389.501280222979,-30823.221237810638,-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,3.2100504872309651e+17,1.1714291758835316e-09,8.905772119760513e-09,1.433727447874844e-08,9.029463399201632e-09,6.708432920277119e-09,4.225786387479502e-15,2.2957127884883256e-08,-325358.47553387459,1.8296415286181169e-08,5.3026496971142478e-08,-80,-0.03199487646396728,-0.031994876463968897,-0.03199487646396467,-30823.221237812555,-30823.221237811384,-30823.22123781196,-7389.501280227618,-7389.501280222935,-7389.501280218712,-30823.221237801423,-30823.22123781576,-30823.221237809572,-7389.501280227276,-7389.501280222979,-7389.501280218246,-30823.221237814243,-30823.221237810638,-30823.221237807535
-70,-0.02508888077986529,-23963.173485939875,-6415.350890072892,-23963.173485940788,-6415.350890072865,-23963.17348594063,-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,2.5753890748987187e+17,6.5592757891863585e-09,6.0390448197722435e-09,8.847564458847046e-09,6.00994098931551e-09,2.852175384759903e-09,3.209238430557093e-15,6.3813022513059608e-09,-353585.33165302785,1.0927270489698754e-08,4.3217141865170561e-08,-70,-0.025088880779865194,-0.02508888077986529,-0.025088880779868403,-23963.173485942083,-23963.173485939875,-23963.173485946434,-6415.350890076123,-6415.350890072892,-6415.350890070084,-23963.173485937063,-23963.173485940788,-23963.17348594591,-6415.350890076268,-6415.350890072865,-6415.350890070258,-23963.173485938518,-23963.17348594063,-23963.17348594137
-60,-0.01925525895592363,-18195.853761631774,-5510.000999513071,-18195.853761629674,-5510.00099951325,-18195.85376163123,-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,17873200353019182.0,5.995389074087143e-09,7.30506144464016e-09,9.393261279910803e-09,9.66247171163559e-09,3.6598066799342632e-09,2.0469737016526324e-15,-3.6259039489414843e-09,-385416.30404108751,1.2389085981025008e-08,4.6881382331775967e-08,-60,-0.01925525895592342,-0.01925525895592363,-0.019255258955925468,-18195.853761626757,-18195.853761631774,-18195.853761632752,-5510.000999510899,-5510.000999513071,-5510.0009995182045,-18195.853761639068,-18195.853761629674,-18195.853761632985,-5510.000999508658,-5510.00099951325,-5510.000999518321,-18195.85376162958,-18195.85376163123,-18195.85376162757
-50,-0.014413373041803103,-13452.908578758163,-4626.8330708505,-13452.908578758854,-4626.833070850511,-13452.908578758266,-50,142683434.73031145,47634.372316165412,142635800.3579953,2995.3881575949677,61486188492790520.0,3.4051481634378433e-09,6.257323548197746e-09,4.0745362639427185e-09,6.0390448197722435e-09,5.995389074087143e-09,3.675879045594854e-15,2.017807203612798e-08,-420494.3362110373,1.5582929550778027e-08,5.1124061428708956e-08,-50,-0.014413373041804024,-0.014413373041803103,-0.014413373041800348,-13452.908578759554,-13452.908578758163,-13452.908578756149,-4626.833070853812,-4626.8330708505,-4626.833070847555,-13452.9085787558,-13452.908578758854,-13452.908578759874,-4626.833070853769,-4626.833070850511,-4626.83307084773,-13452.908578759525,-13452.908578758266,-13452.90857875353
-40,-0.010442246845050417,-9617.849906074722,-3737.732569698262,-9617.849906075098,-3737.7325696982343,-9617.849906074582,-40,132901705.80709332,54443.017711476496,132847262.78938185,2441.1157094820237,1.4024700021294907e+18,1.4551915228366852e-09,3.8708094507455826e-09,6.30825525149703e-09,4.627509042620659e-09,1.7462298274040222e-09,2.1423834928313568e-15,9.4255818013520385e-09,-458324.26651627099,1.014947810127082e-08,3.9602355172974057e-08,-40,-0.010442246845048991,-0.010442246845050417,-0.010442246845048275,-9617.849906073709,-9617.849906074722,-9617.849906075164,-3737.732569699321,-3737.732569698262,-3737.7325696954504,-9617.84990606879,-9617.849906075098,-9617.849906069052,-3737.7325697000197,-3737.7325696982343,-3737.732569695392,-9617.849906076037,-9617.849906074582,-9617.849906076328
-30,-0.00719023240161822,-6537.215605457979,-2829.7776580899517,-6537.21560545823,-2829.77765808992,-6537.215605457713,-30,125467256.75111784,62224.860608192641,125405031.89050965,2016.3525562739242,58128994991390120.0,8.672941476106644e-09,3.346940502524376e-09,1.2747477740049362e-08,4.743924364447594e-09,5.6461431086063385e-09,3.7582784107037526e-15,1.3421737072243617e-08,-498294.4604331408,9.5427609200435852e-09,3.9512769944849424e-08,-30,-0.007190232401616466,-0.00719023240161822,-0.0071902324016202245,-6537.215605455567,-6537.215605457979,-6537.21560546424,-2829.77765809049,-2829.7776580899517,-2829.777658087143,-6537.215605449164,-6537.21560545823,-6537.215605461912,-2829.777658091596,-2829.77765808992,-2829.777658086852,-6537.21560546261,-6537.215605457713,-6537.215605456964
-20,-0.004486583176580225,-4034.109645445722,-1900.7396547371336,-4034.1096454457593,-1900.7396547372016,-4034.109645445713,-20,120248782.00473881,71119.005530305265,120177662.9992085,1690.8107911252828,58923059287614848.0,2.5538611225783825e-09,3.767127054743469e-09,2.458364178892225e-09,3.990180630353279e-09,7.452399586327374e-09,5.0497800385684855e-15,4.1818617903360353e-08,-539722.72029344307,1.4776649517392987e-08,6.2457274907501414e-08,-20,-0.004486583176581685,-0.004486583176580225,-0.004486583176585275,-4034.1096454459766,-4034.109645445722,-4034.109645448276,-1900.7396547409007,-1900.7396547371336,-1900.7396547397366,-4034.109645447432,-4034.1096454457593,-4034.1096454482176,-1900.739654738165,-1900.7396547372016,-1900.7396547411918,-4034.1096454459766,-4034.109645445713,-4034.1096454531653
-10,-0.002151067647501687,-1919.5939570594614,-954.9124094139199,-1919.5939570592457,-954.9124094139431,-1919.5939570593932,-10,117154114.0473401,81284.439984003038,117072829.60735609,1441.2858607427977,1.3620187537249706e+17,8.760252967476845e-09,3.259629011154175e-09,4.6418335841735825e-09,1.0938947525573894e-09,7.724793249508366e-09,4.1386165328116675e-15,1.5965776364603551e-09,-581897.57094336546,1.3788966429269817e-08,4.732055458589457e-08,-10,-0.002151067647501746,-0.002151067647501687,-0.0021510676475058254,-1919.593957053643,-1919.5939570594614,-1919.5939570624032,-954.9124094156432,-954.9124094139199,-954.9124094123836,-1919.5939570638875,-1919.5939570592457,-1919.5939570628107,-954.912409413635,-954.9124094139431,-954.9124094128492,-1919.5939570600458,-1919.5939570593932,-1919.593957067118
0,-2.4769178708083924e-18,4.547473508864641e-13,-9.094947017729282e-12,-2.000888343900442e-11,6.366462912410498e-12,1.318767317570746e-11,0,116128595.55343381,92902.876442747045,116035692.67699106,1250.0,9.5967269600985011e+17,2.9685907065868378e-09,4.423782229423523e-09,2.8721842681989074e-09,6.170012056827545e-09,6.111804395914078e-09,4.06564213335514e-15,-7.5326772504653493e-10,-620476.82808054157,1.2821325819839584e-08,4.6859440772095695e-08,0,-1.9955215975642202e-15,-2.4769178708083924e-18,2.07012053579092e-15,-1.4551915228366852e-09,4.547473508864641e-13,1.5133991837501526e-09,-1.8044374883174896e-09,-9.094947017729282e-12,2.6193447411060333e-09,2.852175384759903e-09,-2.000888343900442e-11,1.1641532182693481e-09,-3.2014213502407074e-09,6.366462912410498e-12,2.9685907065868378e-09,-5.122274160385132e-09,1.318767317570746e-11,9.89530235528946e-10
