voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.11287301450264454,-110053.17356351227,-22128.289867105086,-110053.17356348042,-22128.28986710599,-110053.17356346903,-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,17283583203606632.0,7.166818249970675e-08,1.6116246115416288e-09,7.34871719032526e-09,1.673470251262188e-10,2.9685907065868378e-08,2.4966140266258208e-14,375518.41278531955,-2.1545565687119961e-07,8.931252743393288e-08,2.2879612515680492e-07,-150,-0.11287301450264388,-0.11287301450264454,-0.11287301450266884,-110053.17356348188,-110053.17356351227,-110053.17356355354,-22128.28986710669,-22128.289867105086,-22128.28986710508,-110053.17356348777,-110053.17356348042,-110053.17356348532,-22128.28986710582,-22128.28986710599,-22128.289867105952,-110053.17356348931,-110053.17356346903,-110053.17356349871
-140,-0.09730456050935539,-94980.86965107772,-18754.521225740522,-94980.86965109565,-18754.52122574042,-94980.86965109802,-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,18661428220484012.0,1.5279510989785194e-08,6.511982064694166e-10,2.0023435354232788e-08,4.984030965715647e-10,2.08528945222497e-08,9.145462165349727e-15,378267.6317963067,-6.1118043959140778e-09,4.4126750885125781e-08,1.1265592547715642e-07,-140,-0.09730456050935522,-0.09730456050935539,-0.09730456050936437,-94980.869651093,-94980.86965107772,-94980.86965108017,-18754.52122573987,-18754.521225740522,-18754.52122574032,-94980.8696510893,-94980.86965109565,-94980.86965110933,-18754.521225740053,-18754.52122574042,-18754.52122574055,-94980.86965108906,-94980.86965109802,-94980.86965110991
-130,-0.0833510645286199,-81429.24162936599,-15859.168147569808,-81429.24162935984,-15859.168147570017,-81429.24162934689,-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,23464244511556588.0,3.6074197851121426e-08,5.038600647822022e-10,8.774804882705212e-09,1.2332748156040907e-09,3.1781382858753204e-08,4.427014310692812e-15,386653.89247175748,-1.3265525922179222e-07,4.47286270710146e-08,1.2173018149042036e-07,-130,-0.08335106452861987,-0.0833510645286199,-0.0833510645286243,-81429.24162935444,-81429.24162936599,-81429.24162939051,-15859.168147569304,-15859.168147569808,-15859.168147569697,-81429.24162935764,-81429.24162935984,-81429.24162936641,-15859.16814756893,-15859.168147570017,-15859.168147570163,-81429.24162936135,-81429.24162934689,-81429.24162932957
-120,-0.07076468947952616,-69143.83240865005,-13432.077928575336,-69143.83240865474,-13432.077928575422,-69143.83240869586,-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,56792164224414504.0,7.834751158952713e-08,1.9826984498649836e-10,1.7069396562874317e-08,2.000888343900442e-10,6.858317647129297e-08,6.175615574477433e-15,402179.79477520479,2.0500738173723221e-07,8.3282395405041806e-08,1.9499429981806315e-07,-120,-0.07076468947952595,-0.07076468947952616,-0.07076468947951998,-69143.83240867616,-69143.83240865005,-69143.83240859781,-13432.077928575534,-13432.077928575336,-13432.077928575454,-69143.8324086718,-69143.83240865474,-69143.83240866306,-13432.07792857533,-13432.077928575422,-13432.077928575221,-69143.83240865199,-69143.83240869586,-69143.83240872057
-110,-0.059387824867775565,-57972.25973337179,-11438.479438528511,-57972.25973331148,-11438.47943852841,-57972.259733288774,-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,48470362429929264.0,1.419248292222619e-07,9.276845958083868e-11,3.2843672670423985e-08,3.8744474295526743e-10,7.278867997229099e-08,1.1574075031717257e-14,427052.32481116097,-1.887674443423748e-07,8.6167314617180453e-08,1.760581653797999e-07,-110,-0.05938782486777518,-0.059387824867775565,-0.05938782486778675,-57972.259733285566,-57972.25973337179,-57972.25973342749,-11438.479438528484,-11438.479438528511,-11438.479438528419,-57972.259733333616,-57972.25973331148,-57972.25973330077,-11438.479438528797,-11438.47943852841,-11438.479438528535,-57972.2597333515,-57972.259733288774,-57972.25973327871
-100,-0.049143431703339624,-47854.04971104883,-9819.348068260566,-47854.04971106526,-9819.348068260506,-47854.04971105993,-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,15098982522708092.0,4.6689820010215044e-08,2.1100277081131935e-10,3.1679519452154636e-08,1.9826984498649836e-10,6.344635039567947e-09,3.4763858458575214e-15,464306.03341264662,8.329516276717186e-08,3.2657900601691497e-08,8.3301756603759713e-08,-100,-0.04914343170333893,-0.049143431703339624,-0.04914343170333615,-47854.049711069216,-47854.04971104883,-47854.049711022526,-9819.348068260442,-9819.348068260566,-9819.348068260355,-47854.04971104824,-47854.04971106526,-47854.04971107992,-9819.348068260697,-9819.348068260506,-9819.348068260704,-47854.049711054366,-47854.04971105993,-47854.04971106071
-90,-0.04001125772897174,-38793.786939638274,-8497.720732130103,-38793.78693966242,-8497.720732130134,-38793.78693966702,-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,1.0344828953806581e+17,1.0662188287824392e-07,1.2369127944111824e-10,2.3006577976047993e-08,1.255102688446641e-10,3.075547283515334e-08,1.8561541192951836e-14,517934.95379887702,1.7468119040131569e-07,6.6993042904876407e-08,1.3549276900448604e-07,-90,-0.040011257728972315,-0.04001125772897174,-0.04001125772895375,-38793.78693968906,-38793.786939638274,-38793.78693958244,-8497.720732130205,-8497.720732130103,-8497.720732130227,-38793.78693964418,-38793.78693966242,-38793.78693966719,-8497.720732130008,-8497.720732130134,-8497.72073213011,-38793.786939636266,-38793.78693966702,-38793.78693966189
-80,-0.031994876463967675,-30823.221237808586,-7389.50128022336,-30823.221237813017,-7389.501280223349,-30823.221237811955,-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,3.2100504872309651e+17,1.1521478882059455e-08,1.7462298274040222e-10,1.1306838132441044e-08,2.6921043172478676e-10,8.454662747681141e-09,7.327471962526033e-15,593150.68189764163,3.1606759876012802e-08,2.2013030046383547e-08,6.5386416281398851e-08,-80,-0.03199487646396687,-0.031994876463967675,-0.0319948764639742,-30823.22123781676,-30823.221237808586,-30823.221237820107,-7389.501280223427,-7389.50128022336,-7389.501280223252,-30823.221237805716,-30823.221237813017,-30823.221237817022,-7389.5012802235215,-7389.501280223349,-7389.501280223252,-30823.22123780845,-30823.221237811955,-30823.221237816906
-70,-0.025088880779864823,-23963.173485939773,-6415.3508900730685,-23963.173485941155,-6415.350890073064,-23963.17348593872,-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,2.5753890748987187e+17,4.765752237290144e-10,1.8917489796876907e-10,6.9885572884231806e-09,1.0186340659856796e-10,9.677023626863956e-09,2.2447321779139884e-15,696791.27193947777,7.0431269705295563e-09,8.6081714009064594e-09,2.5956296667573042e-08,-70,-0.025088880779864566,-0.025088880779864823,-0.025088880779862578,-23963.17348594025,-23963.173485939773,-23963.173485939973,-6415.350890072921,-6415.3508900730685,-6415.35089007311,-23963.173485934167,-23963.173485941155,-23963.17348593776,-6415.3508900730085,-6415.350890073064,-6415.35089007311,-23963.173485944528,-23963.17348593872,-23963.17348593485
-60,-0.01925525895592403,-18195.853761634186,-5510.000999513062,-18195.85376162936,-5510.000999513064,-18195.85376163048,-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,17873200353019182.0,3.66999302059412e-08,9.640643838793039e-11,1.7316779121756554e-08,5.820766091346741e-11,5.533365765586495e-09,5.710709682915649e-15,837595.15044660983,-8.3819031715393066e-08,2.498849025474716e-08,5.6939825299195945e-08,-60,-0.019255258955923768,-0.01925525895592403,-0.01925525895592948,-18195.853761613223,-18195.853761634186,-18195.853761649923,-5510.000999513024,-5510.000999513062,-5510.000999512966,-18195.853761644015,-18195.85376162936,-18195.8537616267,-5510.000999513024,-5510.000999513064,-5510.000999513082,-18195.85376163601,-18195.85376163048,-18195.85376163444
